,0
4187,"['control', 'destiny', 'unseen', 'manipulate', 'man', 'glimpse', 'future', 'fate', 'plan', 'realize', 'want', 'something', 'else', 'get', 'pursue', 'modern', 'day', 'new', 'york', 'woman', 'he', 'love', 'brink', 'winning', 'seat', 'senate', 'ambitious', 'politician', 'david', 'matt', 'damon', 'beautiful', 'contemporary', 'ballet', 'dancer', 'elise', 'blunt', 'none', 'know', 'fall', 'mysterious', 'conspire', 'keep', 'adjustment', 'bureau', 'everything', 'considerable', 'power', 'prevent', 'face', 'overwhelm', 'either', 'let', 'go', 'accept', 'predetermine', 'path', 'risk', 'defy']"
4188,"['buckeston', 'academy', 'high', 'school', 'wealthy', 'arrogant', 'narcissistic', 'bigoted', 'kyle', 'kingson', 'student', 'respect', 'classmate', 'elect', 'representative', 'play', 'prank', 'outcast', 'kendra', 'reputation', 'witch', 'invite', 'party', 'front', 'spell', 'make', 'soul', 'find', 'anyone', 'year', 'doomed', 'appearance', 'forever', 'kyles', 'rob', 'take', 'know', 'apartment', 'maid', 'tutor', 'see', 'mate', 'lindy', 'save', 'dangerous', 'drug', 'dealer', 'bring', 'protect', 'hope', 'fall', 'love']"
4189,"['rango', 'pet', 'chameleon', 'action', 'adventure', 'fake', 'kind', 'acts', 'car', 'accident', 'wind', 'old', 'western', 'town', 'call', 'dirt', 'water', 'need', 'hero', 'sheriff', 'thirsty', 'take', 'role', 'case', 'miss']"
4190,"['wall', 'street', 'riding', 'high', 'seem', 'entire', 'country', 'cash', 'bumper', 'disgust', 'materialism', 'surround', 'matt', 'franklin', 'brilliant', 'young', 'mit', 'graduate', 'walk', 'pay', 'position', 'local', 'lab', 'take', 'low', 'level', 'job', 'video', 'clerk', 'consternation', 'keep', 'piling', 'life', 'best', 'buddy', 'barry', 'get', 'fire', 'brainy', 'sister', 'wendy', 'getting', 'hitch', 'vapid', 'boyfriend', 'kyle', 'gorgeous', 'frederking', 'long', 'time', 'object', 'unattainable', 'adoration', 'picture', 'irresponsible', 'evening', 'everything', 'coming', 'head', 'explosive']"
4191,"['los', 'world', 'bombard', 'seem', 'slowing', 'hit', 'earth', 'invade', 'space', 'land', 'la', 'begin', 'killing', 'everybody', 'beach', 'military', 'order', 'action', 'marine', 'staff', 'sergeant', 'nantz', 'eckhart', 'retire', 'reassign', 'new', 'platoon', 'fly', 'chopper', 'operate', 'base', 'santa', 'monica', 'airport', 'led', 'lt', 'martinez', 'ramon', 'rodriguez', 'sent', 'mission', 'rescue', 'trap', 'police', 'station', 'alien', 'territory', 'complete', 'get', 'air', 'force', 'bomb', 'zone']"
4192,"['female', 'nurse', 'male', 'dump', 'junkyard', 'command', 'supervisor', 'research', 'earth', 'find', 'boy', 'raise', 'mom', 'love', 'discipline', 'martian', 'come', 'abduct', 'use', 'brain', 'instruct', 'milo', 'spaceship', 'gribble', 'young', 'man', 'behave', 'child', 'hippie', 'ki', 'friend', 'wingnut', 'try', 'rescue', 'bring', 'give', 'best', 'stop']"
4193,"['valerie', 'seyfried', 'beautiful', 'young', 'woman', 'tear', 'love', 'brooding', 'outsider', 'peter', 'fernandez', 'arrange', 'marry', 'wealthy', 'henry', 'unwilling', 'lose', 'planning', 'run', 'learn', 'older', 'sister', 'kill', 'werewolf', 'prowl', 'dark', 'forest', 'surround', 'village', 'maintain', 'uneasy', 'truce', 'beast', 'offering', 'creature', 'monthly', 'animal', 'sacrifice', 'blood', 'red', 'moon', 'wolf', 'up', 'taking', 'human', 'life', 'hungry', 'revenge', 'call', 'famed', 'hunter', 'father', 'solomon', 'oldman', 'help', 'arrival', 'unintended', 'warn', 'take', 'form', 'day', 'death', 'toll', 'rise', 'suspect', 'someone', 'panic', 'town', 'unique', 'connection', 'draw', 'making', 'suspectand', 'bait']"
4194,"['action', 'thriller', 'writer', 'take', 'experimental', 'drug', 'allow', 'use', 'mind', 'man', 'evolve', 'perfect', 'version', 'corrupt', 'imagine', 'mark', 'assassination', 'work', 'eddie', 'cooper', 'rejection', 'girlfriend', 'lindy', 'abbie', 'cornish', 'belief', 'future', 'day', 'old', 'friend', 'introduce', 'nzt', 'designer', 'pharmaceutical', 'make', 'laser', 'focus', 'confident', 'alive', 'fuel', 'everything', 'read', 'see', 'organize', 'available', 'former', 'nobody', 'rise', 'top', 'financial', 'world', 'draw', 'attention', 'business', 'mogul', 'carl', 'loon', 'enhance', 'tool', 'brutal', 'side', 'jeopardize', 'meteoric', 'ascent', 'dwindling', 'stash', 'hit', 'eliminate', 'get', 'stay', 'wire', 'elude', 'capture', 'fulfill', 'destiny', 'cant', 'become', 'victim', 'thought', 'hed', 'found', 'invincibility', 'bottle']"
4195,"['mick', 'haller', 'defense', 'lawyer', 'works', 'wealthy', 'realtor', 'accused', 'assault', 'prostitute', 'ask', 'defend', 'man', 'claim', 'woman', 'try', 'get', 'money', 'look', 'evidence', 'case', 'link', 'old']"
4196,"['sci', 'fi', 'take', 'pilgrimage', 'america', 'ufo', 'heartland', 'meet', 'alien', 'insane', 'road', 'trip', 'universe', 'name', 'paul', 'voice', 'seth', 'rogen', 'hanging', 'top', 'secret', 'military', 'base', 'he', 'prisoner', 'space', 'traveling', 'smart', 'ass', 'escape', 'compound', 'hop', 'first', 'vehicle', 'town', 'rent', 'rv', 'contain', 'graeme', 'simon', 'pegg', 'clive', 'nick', 'frost', 'chased', 'federal', 'fanatical', 'father', 'young', 'woman', 'kidnap', 'hatch', 'fumble', 'plan', 'return', 'mother', 'ship', 'struggle', 'help', 'little', 'green', 'man', 'fellow', 'intergalactic']"
4197,"['struggle', 'lawyer', 'volunteer', 'wrestling', 'coach', 'chicanery', 'come', 'haunt', 'teenage', 'grandson', 'client', 'double', 'cross', 'life']"
4198,"['greg', 'rodrick', 'dont', 'get', 'aware', 'order', 'help', 'gregs', 'mother', 'mom', 'getting', 'isnt', 'problem', 'deal', 'conflict', 'involve', 'embarrass']"
4199,"['young', 'girl', 'babydoll', 'lock', 'mental', 'asylum', 'abusive', 'stepfather', 'undergo', 'lobotomy', 'time', 'face', 'unimaginable', 'fantastical', 'world', 'imagination', 'female', 'inmate', 'plot', 'escape', 'facility', 'line', 'reality', 'fantasy', 'mysterious', 'guide', 'fight', 'retrieve', 'let', 'break', 'free']"
4200,"['grip', 'story', 'family', 'search', 'help', 'son', 'dalton', 'fell', 'mysterious', 'incident', 'attic', 'know', 'endless', 'sleep', 'eye', 'paranormal', 'rediscover', 'key', 'getting']"
4201,"['blending', 'state', 'art', 'animation', 'live', 'action', 'hop', 'tell', 'comic', 'tale', 'fred', 'work', 'slacker', 'injure', 'easter', 'bunny', 'take', 'house', 'guest', 'learn', 'grow']"
4202,"['army', 'captain', 'colter', 'stevens', 'find', 'working', 'special', 'program', 'consciousness', 'insert', 'human', 'catch', 'given', 'time', 'morning', 'bomb', 'explode', 'commuter', 'train', 'chicago', 'body', 'going', 'work', 'confuse', 'last', 'memory', 'flying', 'helicopter', 'combat', 'mission', 'afghanistan', 'charge', 'explain', 'locate', 'identify', 'bomber', 'bombing', 'expect', 'day', 'tell', 'change', 'gather', 'information', 'develop', 'liking', 'traveling', 'companion', 'christina', 'set', 'theory']"
4203,"['man', 'awaken', 'mangle', 'car', 'wreck', 'bottom', 'steep', 'cliff', 'injure', 'trap', 'memory', 'get', 'rely', 'primal', 'survive', 'free', 'carnage', 'escape', 'impossible', 'situation', 'dark', 'side', 'reveal', 'face', 'horrible', 'forget', 'life']"
4204,"['arthur', 'russell', 'brand', 'rich', 'alcoholic', 'playboy', 'working', 'life', 'drunken', 'run', 'law', 'aloof', 'mother', 'enough', 'marry', 'susan', 'jennifer', 'garner', 'proper', 'business', 'woman', 'lose', 'inheritance', 'engage', 'naomi', 'greta', 'gerwig', 'free', 'spirit', 'girl', 'think', 'perfect', 'holding', 'job', 'fruitless', 'decide', 'important', 'love', 'money']"
4205,"['year', 'old', 'bethany', 'hamilton', 'champion', 'surfer', 'born', 'water', 'fun', 'night', 'surfing', 'day', 'attack', 'shark', 'arm', 'rush', 'hospital', 'remains', 'calm', 'faith', 'god', 'learn', 'everything', 'include', 'surf', 'take', 'family', 'christian', 'get', 'mean', 'find', 'way']"
4206,"['history', 'chivalry', 'burnish', 'brave', 'handsome', 'rescue', 'fair', 'slay', 'conquer', 'evil', 'many', 'hero', 'good', 'nothing', 'younger', 'brother', 'try', 'stay', 'way', 'trouble', 'general', 'daring', 'mission', 'save', 'land', 'heir', 'fiancée', 'kingdom', 'destroy', 'thadeous', 'mcbride', 'spend', 'life', 'watching', 'perfect', 'older', 'fabious', 'franco', 'embark', 'valiant', 'win', 'tire', 'pass', 'adventure', 'adoration', 'throne', 'settle', 'weed', 'hard', 'booze', 'easy', 'maiden', 'belladonna', 'zooey', 'deschanel', 'get', 'kidnap', 'wizard', 'leezar', 'justin', 'theroux', 'king', 'give', 'deadbeat', 'son', 'ultimatum', 'man', 'help', 'cut', 'half', 'first', 'perilous', 'free', 'princess', 'join', 'isabel', 'natalie', 'portman', 'elusive', 'dangerous', 'agenda', 'vanquish', 'horrific', 'traitorous', 'reach', 'find', 'inner', 'prevent', 'destruction', 'slacker', 'die', 'coward', 'front', 'row', 'dawn', 'new', 'dark']"
4207,"['great', 'alive', 'world', 'perish', 'shutting', 'transportation', 'grinding', 'halt', 'empty', 'key', 'keep', 'running', 'disappearing', 'country', 'wink', 'go', 'cold', 'nothing', 'left', 'anyone', 'misery', 'know', 'stop', 'understand', 'happening', 'woman', 'operate', 'executive', 'mighty', 'transcontinental', 'railroad', 'answer', 'rest', 'remarkable', 'invention', 'man', 'create', 'say', 'motor', 'everything', 'depend', 'finding', 'discover', 'question', 'lip', 'everyone', 'whisper', 'fear', 'john', 'galt']"
4208,"['rio', 'baby', 'macaw', 'blu', 'capture', 'smuggle', 'usa', 'driving', 'moose', 'lake', 'minnesota', 'truck', 'transport', 'drop', 'blus', 'box', 'road', 'girl', 'linda', 'find', 'bird', 'love', 'domesticate', 'intelligent', 'fly', 'life', 'comfortable', 'bookshop', 'owner', 'blue', 'clumsy', 'brazilian', 'ornithologist', 'tulio', 'explain', 'last', 'male', 'female', 'call', 'jewel', 'janeiro', 'bring', 'save', 'leave', 'large', 'cage', 'institute', 'works', 'dinner', 'break', 'steal', 'sell', 'look', 'chain', 'hide', 'slum', 'escape', 'befriend', 'group', 'help', 'get', 'rid', 'carnival', 'mean', 'cockatoo', 'nigel', 'intend', 'give', 'chase', 'crowd']"
4209,"['sidney', 'prescott', 'author', 'self', 'help', 'book', 'return', 'home', 'woodsboro', 'last', 'stop', 'tour', 'sheriff', 'dewey', 'gale', 'married', 'cousin', 'jill', 'aunt', 'kate', 'appearance', 'bring', 'ghostface', 'putting', 'whole', 'town', 'danger']"
4210,"['epic', 'true', 'story', 'set', 'backdrop', 'wild', 'earth', 'african', 'real', 'life', 'love', 'humor', 'determination', 'majestic', 'narrate', 'samuel', 'l', 'jackson', 'mara', 'endear', 'lion', 'cub', 'grow', 'strength', 'spirit', 'wisdom', 'sita', 'fearless', 'cheetah', 'single', 'mother', 'mischievous', 'fang', 'proud', 'leader', 'pride', 'defend', 'family', 'rival']"
4211,"['madea', 'action', 'shirley', 'distress', 'news', 'health', 'want', 'adult', 'share', 'family', 'tammy', 'distract', 'cant', 'manage', 'unruly', 'break', 'marriage', 'grip', 'anger', 'take', 'husband', 'byron', 'spending', 'jail', 'pressure', 'deal', 'help', 'rambunctious', 'aunt', 'bam', 'gather', 'clan', 'make', 'right', 'way', 'know', 'lot', 'tough', 'love', 'laughter', 'revelation', 'bury', 'secret']"
4212,"['death', 'jacob', 'jankowski', 'left', 'penniless', 'homeless', 'lead', 'joining', 'circus', 'working', 'unstable', 'boss', 'august', 'violent', 'give', 'everyone', 'reason', 'cautious', 'include', 'beautiful', 'quiet', 'wife', 'marlena', 'possessive', 'find', 'fall', 'love']"
4213,"['supernatural', 'private', 'investigator', 'dylan', 'dog', 'seek', 'louisiana', 'bayou', 'signature', 'red', 'shirt', 'black', 'jacket', 'blue']"
4214,"['high', 'school', 'approaching', 'group', 'destroy', 'act', 'vandalism', 'class', 'president', 'left', 'scramble', 'everybody', 'occupy', 'finding', 'prom', 'committee', 'nova', 'prescott', 'principal', 'force', 'troublemaking', 'rebel', 'help', 'need', 'looking', 'different', 'light']"
4215,"['walter', 'black', 'mel', 'gibson', 'depress', 'day', 'driving', 'family', 'crazy', 'wife', 'meredith', 'jodie', 'foster', 'start', 'carry', 'puppet', 'commit', 'suicide', 'use', 'talk', 'try', 'bolster', 'rebuild', 'life', 'begin', 'learn', 'history', 'continue', 'rebuilding', 'beaver', 'way', 'cope']"
4216,"['vigilante', 'homeless', 'man', 'pull', 'new', 'city', 'trap', 'urban', 'chaos', 'crime', 'boss', 'seeing', 'landscape', 'fill', 'arm', 'corrupt', 'abuse', 'pedophile', 'santa', 'hobo', 'rutger', 'hauer', 'go', 'bringing', 'justice', 'best', 'way', 'know', 'gauge', 'shotgun', 'mayhem', 'ensue', 'make', 'future', 'generation', 'street', 'prevail']"
4217,"['different', 'converge', 'weekend', 'wedding']"
4218,"['rachel', 'lawyer', 'law', 'school', 'fell', 'student', 'dex', 'come', 'affluent', 'family', 'say', 'anything', 'best', 'friend', 'darcy', 'treat', 'dirt', 'make', 'move', 'get', 'engage', 'ask', 'maid', 'honor', 'cant', 'birthday', 'party', 'blurt', 'thing', 'college', 'surprise', 'drinking', 'little', 'spend', 'night', 'try', 'forget', 'whole', 'agree', 'means', 'nothing', 'ethan', 'shell', 'entire', 'life', 'regret']"
4219,"['kristen', 'wiig', 'maid', 'honor', 'life', 'unravel', 'lead', 'best', 'friend', 'lillian', 'maya', 'rudolph', 'group', 'colorful', 'rose', 'byrne', 'mccarthy', 'wendi', 'mclendon', 'covey', 'ellie', 'kemper', 'wild', 'ride', 'road', 'matrimony', 'mess', 'find', 'lifetime', 'engage', 'serve', 'lovelorn', 'break', 'annie', 'way', 'expensive', 'bizarre', 'chance', 'get', 'perfect', 'shell', 'show', 'go', 'someone', 'love']"
4220,"['priest', 'post', 'apocalyptic', 'action', 'thriller', 'set', 'alternative', 'world', 'ravage', 'war', 'man', 'vampire', 'story', 'legendary', 'warrior', 'last', 'obscurity', 'downtrodden', 'human', 'wall', 'dystopian', 'rule', 'church', 'abduct', 'murderous', 'pack', 'sacred', 'venture', 'quest', 'find', 'turn', 'join', 'crusade', 'boyfriend', 'trigger', 'finger', 'young', 'wasteland', 'sheriff', 'former', 'priestess', 'fighting']"
4221,"['gil', 'travel', 'paris', 'tag', 'vacation', 'business', 'trip', 'successful', 'hollywood', 'writer', 'struggle', 'first', 'novel', 'falls', 'love', 'city', 'inez', 'move', 'get', 'married', 'share', 'romantic', 'idea', 'golden', 'age', 'go', 'dancing', 'take', 'walk', 'midnight', 'ultimate', 'source', 'inspiration', 'writing', 'daily', 'closer', 'heart', 'woman', 'he', 'marry']"
4222,"['year', 'dragon', 'obesitized', 'fearless', 'po', 'black', 'hero', 'china', 'crane', 'cross', 'mantis', 'rogen', 'monkey', 'chan', 'liu', 'tigress', 'jolie', 'shifu', 'hoffman', 'trouble', 'villian', 'shen', 'oldman', 'begin', 'chaos', 'everybody', 'ready', 'fight', 'unprepared', 'enemy', 'infancy']"
4223,"['impressionistic', 'story', 'texas', 'family', 'film', 'follow', 'life', 'journey', 'eldest', 'son', 'jack', 'innocence', 'childhood', 'disillusion', 'try', 'complicate', 'relationship', 'father', 'brad', 'pitt', 'play', 'adult', 'sean', 'penn', 'find', 'lost', 'soul', 'modern', 'world', 'seeking', 'meaning', 'questioning', 'existence', 'faith']"
4224,"['follow', 'bold', 'lamb', 'judah', 'stable', 'try', 'avoid', 'sacrificial', 'alter', 'week', 'precede', 'crucifixion', 'christ', 'heart', 'warming', 'account', 'story', 'see', 'lovable', 'pig', 'horace', 'faint', 'hearted', 'horse', 'monty', 'pedantic', 'rat', 'slink', 'ramble', 'rooster', 'drake', 'cow', 'esmay', 'downtrodden', 'donkey', 'jack', 'magnificent', 'period', 'piece', 'epic', 'roller', 'coaster', 'ride', 'envelop', 'humor', 'quest', 'bethlehem', 'great', 'temple', 'jerusalem', 'hillside', 'calvary', 'unlikely', 'save', 'friend', 'journey', 'weave', 'biblical', 'palm', 'sunday', 'jesus', 'turning', 'denial', 'tense', 'wrench', 'climax', 'resurrection', 'gentleness', 'breathtaking', 'beauty', 'lion', 'courage', 'faith', 'disappoint', 'pivotal', 'voyage', 'hope', 'dirty', 'ignorant', 'opportunity', 'something', 'inappropriate', 'get', 'trouble']"
4225,"['young', 'judy', 'moody', 'excite', 'thrill', 'summer', 'life', 'brother', 'stink', 'huge', 'believer', 'bigfoot', 'goal', 'get', 'possible', 'dare', 'list']"
4226,"['spoiler', 'summer', 'group', 'friend', 'small', 'town', 'witness', 'catastrophic', 'train', 'crash', 'making', 'super', 'movie', 'suspect', 'accident', 'unusual', 'inexplicable', 'begin', 'take', 'place', 'local', 'deputy', 'truth', 'something', 'terrify', 'imagine']"
4227,"['examination', 'life', 'acclaim', 'horse', 'whisperer', 'buck', 'brannaman', 'recover', 'child', 'become', 'know', 'expert']"
4228,"['mysterious', 'universe', 'green', 'lantern', 'corps', 'elite', 'defense', 'force', 'peace', 'justice', 'exist', 'reckless', 'test', 'pilot', 'hal', 'jordan', 'acquire', 'superhuman', 'chosen', 'ring', 'willpower', 'fed', 'source', 'power', 'first', 'take', 'challenge', 'death', 'abin', 'sur', 'fine', 'putting', 'self', 'spur', 'sense', 'duty', 'love', 'beautiful', 'equal', 'colleague', 'carol', 'ferris', 'call', 'defend', 'mankind', 'parallax', 'powerful', 'evil', 'fear', 'last', 'chance', 'many', 'kill', 'weaken', 'keeping', 'world', 'safe', 'harm']"
4229,"['tom', 'popper', 'jim', 'carrey', 'grow', 'little', 'interaction', 'explore', 'world', 'time', 'work', 'day', 'father', 'unusual', 'gift', 'penguin', 'cant', 'help', 'wonder', 'send', 'get', 'rid', 'ex', 'wife', 'show', 'celebrate', 'birthday', 'take', 'connect']"
4230,"['carlos', 'galindo', 'decent', 'man', 'mexican', 'single', 'parent', 'working', 'gardener', 'california', 'raise', 'luis', 'fourteen', 'year', 'old', 'son', 'frighten', 'drift', 'local', 'gang', 'culture', 'buy', 'truck', 'work', 'money', 'loan', 'shifty', 'new', 'employee', 'track', 'thief', 'sell', 'bond', 'reclaim', 'vehicle', 'pound', 'attract', 'police', 'attention', 'making', 'future', 'america', 'uncertain', 'discover', 'undocumented', 'immigrant']"
4231,"['wealthy', 'fiancé', 'gold', 'digger', 'elizabeth', 'halsey', 'middle', 'school', 'awful', 'teacher', 'want', 'save', 'breast', 'implant', 'surgery', 'scott', 'new', 'turn', 'rich', 'showing', 'sleeping', 'class', 'tell', 'scores', 'high', 'state', 'exam', 'competition', 'bonus', 'cheery', 'wound', 'amy', 'dirt', 'way', 'bed', 'money', 'honesty', 'seem', 'skill', 'russell', 'droll', 'gym', 'look', 'succeed', 'get']"
4232,"['downsize', 'affable', 'amiable', 'larry', 'crowne', 'superstar', 'team', 'leader', 'big', 'box', 'company', 'he', 'work', 'time', 'navy', 'underwater', 'mortgage', 'unclear', 'free', 'local', 'college', 'start', 'become', 'part', 'colorful', 'community', 'rans', 'overlook', 'try', 'find', 'better', 'future', 'themselvesoften', 'move', 'town', 'herd', 'public', 'speaking', 'class', 'develop', 'unexpected', 'crush', 'teacher', 'mercedes', 'tainot', 'lost', 'much', 'passion', 'teaching', 'husband', 'simple', 'guy', 'reason', 'think', 'life', 'stall', 'come', 'learn', 'lesson', 'everything', 'worth', 'pass', 'discover', 'live']"
