,0
2782,"['sight', 'carter', 'job', 'basketball', 'manager', 'old', 'high', 'school', 'short', 'country', 'richmond', 'dismay', 'dark', 'meet', 'operation', 'change', 'strict', 'government', 'typify', 'save', 'involve', 'respectful', 'behavior', 'do', 'code', 'good', 'initial', 'underground', 'dispel', 'team', 'charge', 'undefeated', 'competition', 'overconfident', 'cast', 'many', 'year', 'take', 'quick', 'action', 'outrage', 'community', 'engage', 'court', 'show', 'acceptable', 'academic', 'advance', 'result', 'consider', 'learn', 'want', 'find', 'move', 'look']"
2783,"['ultimate', 'struggle', 'good', 'evil', 'base', 'warrior', 'take', 'choice', 'rest', 'hard', 'secret', 'sexy', 'action', 'heroine', 'deadly', 'synthesis', 'grace', 'force', 'find', 'elektra', 'sever', 'world', 'know', 'future', 'assignment', 'unexpected', 'become', 'decision', 'life', 'new', 'focus', 'destroy', 'key', 'elektras', 'journey', 'get', 'martial', 'responsible', 'resurrection', 'cross', 'miller', 'abby', 'father', 'daughter', 'move', 'deal', 'powerful', 'family', 'practice', 'dark', 'version', 'art', 'kimagure']"
2784,"['young', 'zebra', 'abandon', 'circus', 'get', 'world', 'daughter', 'raise', 'join', 'eclectic', 'group', 'conspire', 'help', 'cheating', 'order', 'win', 'kentucky', 'open', 'horse', 'race']"
2785,"['expect', 'common', 'hi', 'stow', 'spaceship', 'local', 'martian', 'case', 'invade', 'world', 'attention', 'invincitron', 'vacuum', 'manage', 'monster', 'robot', 'tom', 'jerry', 'peep', 'save', 'day']"
2786,"['new', 'eve', 'police', 'place', 'close', 'good', 'officer', 'jake', 'roenick', 'cobble', 'force', 'take', 'save', 'pack', 'see', 'kill', 'gangster', 'marion', 'bishop']"
2787,"['nick', 'selfish', 'player', 'own', 'shop', 'portland', 'oregon', 'everything', 'life', 'perfect', 'suzanne', 'kingston', 'job', 'woman', 'something', 'hate', 'lindsey', 'kevin', 'get', 'part', 'good', 'peaceful', 'take', 'change', 'escape', 'plane', 'try', 'vancouver', 'unaware', 'threat', 'torture']"
2788,"['carnby', 'detective', 'paranormal', 'unexplained', 'supernatural', 'secret', 'late', 'end', 'friend', 'top', 'dark', 'island', 'get', 'face', 'eccentric', 'raise', 'trouble', 'deadly', 'evil', 'worship', 'ancient', 'culture', 'name', 'plan', 'fall', 'life', '21st', 'century', 'take', 'world', 'young', 'star', 'anthropologist', 'incredible', 'store', 'adjust', 'cedrac', 'base', 'way', 'gateway', 'hell', 'support', 'carnbys', 'shock', 'brief', 'play', 'heart', 'king', 'head', 'find', 'overcome', 'consume', 'sanity']"
2789,"['fa', 'mulan', 'take', 'young', 'life', 'love', 'captain', 'general', 'li', 'shang', 'involve', 'deal', 'marriage', 'emperor', 'put', 'secret', 'mission', 'date', 'qui', 'gong', 'china', 'mushu', 'learn', 'hero', 'couple', 'lose', 'guardian', 'job', 'family', 'return', 'crew', 'decide', 'help', 'escape', 'fate', 'marry', 'order', 'relationship', 'head', 'attempt', 'rest']"
2790,"['culture', 'horrible', 'monster', 'fire', 'young', 'tim', 'bogeyman', 'life', 'animal', 'consume', 'real', 'take', 'explain', 'father', 'abandon', 'family', 'do', 'rest', 'hide', 'dark', 'box', 'half', 'open', 'press', 'childhood', 'home', 'return', 'face', 'cool', 'unanswered', 'live']"
2791,"['marriage', 'date', 'cat', 'elli', 'sight', 'london', 'family', 'afraid', 'present', 'ex', 'fiancé', 'dump', 'take', 'top', 'drawer', 'male', 'mulroney', 'beat', 'new', 'boyfriend']"
2792,"['daphne', 'open', 'chance', 'intent', 'party', 'hawaii', 'entire', 'crew', 'give', 'address', 'world', 'warn', 'evil', 'island', 'doubtful', 'come', 'hanahuna', 'sex', 'learn', 'big', 'kahuna', 'surfing', 'competition', 'manu', 'local', 'mayor', 'country', 'receive', 'everyone', 'include', 'wiki', 'tiki', 'heart', 'anger', 'threaten', 'kidnap', 'beautiful', 'girl', 'snookie']"
2793,"['pivot', 'eternal', 'game', 'love', 'suave', 'matchmaker', 'new', 'york', 'city', 'fine', 'date', 'doctor', 'alex', 'stop', 'secure', 'world', 'take', 'daughter', 'master', 'come', 'infallible', 'advice', 'shy', 'accountant', 'albert', 'brennaman', 'engage', 'help', 'see', 'care', 'deep', 'beautiful', 'heiress', 'allegra', 'cole', 'name', 'perfect', 'meet', 'inquisitive', 'gossip', 'columnist', 'sara', 'self', 'promise', 'charmer', 'want', 'save', 'relationship', 'silver', 'tongue', 'good', 'romance', 'go', 'delicate']"
2794,"['heffalump', 'try', 'trumpet', 'century', 'acre', 'winnie', 'pooh', 'tigger', 'piglet', 'scare', 'kick', 'home', 'advice', 'roo', 'join', 'hold', 'get', 'huge', 'step', 'decide', 'set', 'expedition', 'see', 'provide', 'small']"
2795,"['ruben', 'santiago', 'hudson', 'jr', 'life', 'dark', 'catch', 'town', 'lackawanna', 'new', 'york', 'father', 'break', 'move', 'nurse', 'crosby', 'taciturn', 'husband', 'boardinghouse', 'include', 'bandleader', 'singer', 'pauline', 'club', 'owner', 'peter', 'learn', 'young', 'son', 'art']"
2796,"['daughter', 'make', 'opal', 'go', 'new', 'family', 'trailer', 'park', 'friend', 'dad', 'tell', 'get', 'winn', 'dixie', 'take', 'food', 'something', 'break', 'track', 'find', 'frank', 'happy', 'rise', 'director', 'name', 'pound', 'want', 'order', 'doog', 'home', 'involve', 'save', 'draw', 'summer', 'lost', 'thunderstorm', 'party', 'church', 'old', 'smart', 'lesson', 'cant']"
2797,"['john', 'constantine', 'coming', 'det', 'angela', 'dodson', 'want', 'help', 'raise', 'twin', 'sister', 'end', 'suicide', 'dead', 'woman', 'catholic', 'refuse', 'take', 'life', 'involve', 'reputation', 'share', 'secret', 'fact', 'monster', 'hunter', 'sole', 'use', 'world', 'place', 'nether', 'hell', 'intend', 'return', 'good', 'find', 'home', 'heaven', 'see', 'make', 'try', 'give', 'human', 'struggle', 'lead', 'head', 'fight', 'satan']"
2798,"['tim', 'avery', 'cartoonist', 'love', 'frank', 'odis', 'day', 'strange', 'park', 'mask', 'order', 'sister', 'wife', 'take', 'ahold', 'loki', 'alan', 'cumming', 'find', 'odin', 'crazy']"
2799,"['ellie', 'get', 'care', 'new', 'brother', 'jimmy', 'end', 'night', 'piece', 'party', 'take', 'car', 'accident', 'mullholland', 'try', 'rescue', 'woman', 'animal', 'attempt', 'injure', 'research', 'make', 'werewolf']"
2800,"['helen', 'mccarter', 'everything', 'woman', 'want', 'nice', 'home', 'deep', 'husband', 'make', 'hold', 'affair', 'distraught', 'become', 'grandmother', 'madea', 'cousin', 'brian', 'take', 'god', 'start', 'time', 'life', 'base', 'ready', 'hit', 'relationship', 'go', 'orlando', 'kill', 'vengeful', 'client', 'heart', 'forgive']"
2801,"['key', 'witness', 'notorious', 'crime', 'boss', 'assassinate', 'live', 'university', 'texas', 'shot', 'anne', 'evie', 'teresa', 'life', 'danger', 'name', 'killer', 'hard', 'head', 'ranger', 'roland', 'sharp', 'get', 'underground', 'go', 'secret', 'good', 'home', 'murderer', 'great', 'protect', 'teenage', 'quintet', 'eyewitness', 'start', 'rest', 'found', 'harmonious', 'coexistence', 'world', 'follow', 'mission']"
2802,"['streetwise', 'gangster', 'become', 'film', 'producer', 'chili', 'palmer', 'time', 'abandon', 'fickle', 'industry', 'cut', 'music', 'job', 'drag', 'russian', 'gangsta', 'get', 'talented', 'feisty', 'young', 'singer', 'make', 'linda', 'moon', 'wing', 'show', 'studio', 'aerosmith', 'concert', 'mtv', 'control', 'learn', 'meet', 'way', 'use', 'signature', 'blend', 'wiseguy', 'negotiation', 'dangerous', 'see', 'future', 'big', 'murder']"
2803,"['film', 'hurt', 'gulf', 'war', 'veteran', 'native', 'vermont', 'lose', 'amnesia', 'stop', 'take', 'pick', 'strange', 'get', 'wrong', 'cop', 'murder', 'vet', 'charge', 'kill', 'disreputable', 'doctor', 'order', 'form', 'experimental', 'therapy', 'hold', 'alter', 'force', 'true', 'jacket', 'twist', 'remains', 'drawer', 'basement', 'morgue', 'treatment', 'flashback', 'future', 'foresee', 'break', 'time', 'doesnt', 'love', 'classic', 'race', 'torture', 'release', 'date']"
2804,"['navy', 'seal', 'break', 'rescue', 'scientist', 'top', 'secret', 'twist', 'put', 'search', 'information', 'hide', 'home', 'along', 'way', 'cope', 'rebellious', 'child', 'care', 'overbear', 'school', 'official', 'alien', 'see']"
2805,"['schoolboy', 'kid', 'townsend', 'go', 'father', 'researcher', 'dr', 'nick', 'new', 'small', 'town', 'escape', 'copy', 'son', 'job', 'dad', 'order', 'tribal', 'buffalo', 'reserve', 'turn', 'navajo', 'tribe', 'senior', 'john', 'cynical', 'grandson', 'thomas', 'brother', 'moon', 'local', 'scamp', 'cool', 'cyclist', 'crew', 'seem', 'irresistible', 'haze', 'get', 'shop', 'friend', 'reluctant', 'trust']"
2806,"['jeff', 'talley', 'old', 'lapd', 'hostage', 'negotiator', 'go', 'break', 'career', 'los', 'wife', 'daughter', 'unsuspecting', 'family', 'father', 'secret', 'compromise', 'tribe', 'rise', 'edge', 'take', 'everybody', 'nightif']"
2807,"['world', 'live', 'mechanical', 'rodney', 'copperbottom', 'believe', 'star', 'inventor', 'dream', 'work', 'home', 'receive', 'god', 'professional', 'bigweld', 'journey', 'cappy', 'beautiful', 'executive', 'bot', 'smite', 'nefarious', 'corporate', 'tyrant', 'ratchet', 'horn', 'group', 'misfit', 'love', 'go', 'pilot', 'piper', 'pinwheeler']"
2808,"['high', 'school', 'bookworm', 'cast', 'brilliant', 'casey', 'carlyle', 'agree', 'see', 'fantasy', 'get', 'title', 'name', 'skater', 'hard', 'will', 'mother', 'quick', 'lead', 'harvard', 'hope', 'tiffany', 'gen', 'elite', 'skating', 'compete', 'home', 'tour', 'meet', 'take', 'chance', 'manager', 'disgrace', 'old', 'star', 'style', 'order', 'follow', 'dream', 'living', 'teenage', 'brother', 'hunky', 'zamboni', 'driver', 'challenge', 'life', 'find', 'best', 'real', 'ice', 'princess']"
2809,"['high', 'school', 'student', 'make', 'jake', 'take', 'girl', 'learn', 'curse', 'tape', 'hide', 'didnt', 'kill', 'key', 'morgan', 'band', 'film', 'rachel', 'keller', 'end', 'pull', 'body', 'ambulance', 'save', 'son', 'aidan', 'evil', 'ghost', 'child']"
2810,"['percy', 'marilyn', 'renew', 'anniversary', 'daughter', 'theresa', 'get', 'boyfriend', 'simon', 'see', 'unbeknownst', 'plan', 'declare', 'date', 'weekend', 'family', 'dark', 'tell', 'white', 'race', 'general', 'mistrust', 'inspire', 'investigation', 'name', 'lost', 'job', 'hasnt', 'head', 'work', 'line', 'return', 'cross', 'anyone', 'central']"
2811,"['jack', 'slavin', 'engineer', 'deal', 'mid', 'teenager', 'daughter', 'prove', 'live', 'virtual', 'isolation', 'commune', 'group', 'make', 'marsh', 'island', 'east', 'coast', 'mother', 'abandon', 'die', 'sense', 'ecological', 'saving', 'home', 'marty', 'rance', 'housing', 'complex', 'wetland', 'able', 'life', 'place', 'bliss', 'due', 'sizable', 'inheritance', 'take', 'checkbook', 'order', 'clear', 'trouble', 'present', 'school', 'didnt', 'believe', 'traditional', 'system', 'education', 'quiet', 'threaten', 'fact', 'heart', 'term', 'kill', 'want', 'control', 'care', 'eliminate', 'unilateral', 'decision', 'involve', 'kathleen', 'woman', 'see', 'go', 'mismatch', 'half', 'rodney', 'thaddius', 'much', 'experiment', 'client', 'world', 'hold', 'savior', 'love', 'demand', 'move', 'part', 'suicide', 'break', 'get', 'key', 'head', 'search', 'sex']"
2812,"['believe', 'try', 'barbershop', 'havent', 'anything', 'take', 'chance', 'shampoo', 'strike', 'talk', 'beauty', 'shop']"
2813,"['crime', 'adjust', 'frank', 'popular', 'center', 'powerful', 'creature', 'who', 'see', 'someone', 'responsible', 'end', 'love', 'goldie', 'jaime', 'power', 'world', 'course', 'hell', 'city', 'buy', 'police', 'enforcement', 'take', 'horrible', 'mistake', 'cop', 'life', 'protect', 'daughter', 'strain', 'gun', 'small', 'cash']"
2814,"['sharp', 'witted', 'suburban', 'wife', 'terry', 'wolfmeyer', 'give', 'grow', 'headstrong', 'husband', 'disappear', 'take', 'hectic', 'neighbor', 'denny', 'big', 'baseball', 'lead', 'become', 'radio', 'dj', 'leaf', 'force', 'juggle', 'romantic', 'dilemma']"
2815,"['loose', 'charm', 'ben', 'wrightman', 'workaholic', 'lindsey', 'meeks', 'find', 'fresh', 'murder', 'winter', 'spend', 'awaken', 'hour', 'summer', 'get', 'box', 'obsession', 'boston', 'red', 'sox', 'perfect', 'everything', 'downhill']"
2816,"['retire', 'admiral', 'foot', 'finances', 'several', 'general', 'include', 'high', 'tech', 'marine', 'salvage', 'brilliant', 'dirk', 'pitt', 'navy', 'seal', 'team', 'brother', 'al', 'giordino', 'get', 'escape', 'confederal', 'gold', 'aboard', 'ironclad', 'battleship', 'end', 'evidence', 'theory', 'cross', 'atlantic', 'river', 'environmental', 'throw', 'ala', 'west', 'african', 'dictatorship', 'ruthless', 'president', 'crush', 'abandon', 'league', 'billionaire', 'french', 'push', 'industrialist', 'massarde', 'write', 'reckless', 'researcher', 'dr', 'eva', 'rojas', 'take', 'secret', 'kidnap', 'tribal', 'move', 'devastate', 'toxic', 'production', 'fluvial', 'system', 'pollute', 'sea', 'hence', 'case', 'world', 'killer', 'epidemic']"
2817,"['december', 'george', 'kathy', 'lutz', 'go', 'island', 'home', 'dont', 'love', 'situation', 'terrible', 'sight', 'murder', 'year', 'save', 'try', 'horror', 'haunt', 'murderous', 'front', 'carry', 'daughter', 'chelsea', 'find', 'come', 'sheer', 'unbridle', 'threat', 'family', 'demonic', 'dead', 'true', 'story', 'amityville', 'continue', 'horrify', 'tell', 'chance']"
2818,"['film', 'story', 'harper', 'affair', 'young', 'jimmy', 'find', 'life', 'call', 'become', 'debauchery', 'murder', 'new', 'drug', 'threaten', 'marijuana', 'way', 'help', 'girl', 'mary', 'jesus', 'stick', 'world', 'stay', 'denizen', 'den']"
2819,"['escalate', 'get', 'un', 'voice', 'silvia', 'broome', 'end', 'threat', 'african', 'head', 'land', 'talk', 'rare', 'dialect', 'see', 'give', 'way', 'live', 'instant', 'life', 'become', 'top', 'search', 'mark', 'home', 'shelter', 'federal', 'agent', 'tobin', 'keller', 'world', 'nightmarish', 'mysterious', 'close', 'suspect', 'take', 'conspiracy', 'step', 'find', 'mistrust', 'sylvia', 'victim', 'something', 'arrest', 'personal', 'grief', 'save', 'good', 'look', 'couldnt', 'different', 'diplomacy', 'think', 'instinct', 'action', 'understand', 'key', 'human', 'danger', 'major', 'assassination', 'ground', 'rest', 'meet', 'handle', 'dance', 'escape', 'revealing', 'judge', 'race', 'stop', 'terrify', 'international', 'crisis']"
2820,"['malcolm', 'power', 'wealthy', 'arrogant', 'businessman', 'ex', 'wife', 'take', 'everything', 'worth', 'divorce', 'village', 'learn', 'avoid', 'lose', 'lot', 'kidnapping', 'help', 'blind', 'witted', 'mistress', 'con', 'brother', 'game']"
2821,"['innocent', 'join', 'mile', 'high', 'order', 'way', 'loose', 'nyc', 'end', 'story', 'save', 'receive', 'future']"
2822,"['agent', 'augustus', 'prize', 'jail', 'old', 'navy', 'seal', 'darius', 'rock', 'new', 'thirty', 'plan', 'washington', 'dc', 'lead', 'splinter', 'faction', 'military', 'overthrow', 'government', 'assassinate', 'president', 'go', 'secretary', 'defense', 'general', 'george', 'deckert', 'control', 'officer', 'mutiny', 'mark', 'assassination', 'base', 'group', 'mysterious', 'join', 'expose', 'hope', 'stop', 'start', 'coup', 'detat', 'american', 'story']"
2823,"['raise', 'true', 'story', 'franklin', 'struggle', 'polio']"
2824,"['comedic', 'sequel', 'sandlot', 'new', 'group', 'go', 'david', 'durango', 'max', 'lloyd', 'mac', 'mcking', 'brett', 'saul', 'cole', 'evan', 'wei', 'deaf', 'brother', 'sammy', 'sean', 'berdy', 'tarquell', 'benvegnu', 'scottys', 'johnnie', 'small', 'willson', 'surprise', 'daughter', 'hayley', 'goodfarier', 'samantha', 'burton', 'place', 'model', 'rocket', 'junk', 'surround', 'big', 'crew', 'think', 'help', 'retriever', 'griffin', 'evans', 'son', 'child', 'frank', 'ticket', 'find', 'challenge', 'complete', 'psychotic', 'make', 'promise', 'shot', 'league', 'captain', 'singleton', 'reece', 'thompson', 'form', 'earl']"
2825,"['thirty', 'hour', 'stop', 'los', 'handful', 'disparate', 'life', 'intertwine', 'care', 'strain', 'race', 'belie', 'city', 'caucasian', 'district', 'lawyer', 'use', 'political', 'board', 'wife', 'carjack', 'dark', 'belief', 'stereotypical', 'non', 'free', 'believe', 'racism', 'advantage', 'explain', 'partner', 'police', 'racist', 'office', 'plague', 'white', 'underlie', 'subconscious', 'film', 'director', 'husband', 'doesnt', 'living', 'backdrop', 'enough', 'easy', 'incident', 'cop', 'lover', 'hispanic', 'female', 'male', 'share', 'drug', 'mother', 'isnt', 'business', 'get', 'family', 'east', 'asian', 'world', 'move', 'cover', 'valuable', 'cargo', 'van', 'persian', 'store', 'owner', 'satisfaction', 'american', 'company', 'rob', 'time', 'locksmith', 'want', 'save', 'young', 'daughter', 'good', 'dangerous']"
2826,"['way', 'football', 'game', 'decide', 'camp', 'night', 'stay', 'take', 'future', 'day', 'friend', 'find', 'theyre', 'car', 'drive', 'small', 'town', 'make', 'master', 'draw', 'home', 'full', 'something', 'good', 'realistic', 'whole', 'abandon', 'murderous', 'fight', 'go', 'escape']"
2827,"['la', 'forest', 'come', 'legacy', 'jiminy', 'glick', 'enter', 'little', 'show', 'get', 'take', 'non', 'critical', 'acclaim', 'talk', 'primetime', 'mr', 'question', 'countless', 'end', 'insultingassaulting', 'family', 'story', 'form']"
2828,"['time', 'heart', 'world', 'work', 'year', 'hit', 'east', 'blacksmith', 'make', 'balian', 'lost', 'family', 'religious', 'passion', 'holy', 'country', 'seem', 'remote', 'commit', 'vast', 'play', 'pageantry', 'medieval', 'jerusalem', 'return', 'love', 'leader', 'use', 'courage', 'skill', 'fight', 'city', 'stagger', 'lot', 'get', 'attempt', 'class', 'big', 'horse', 'godfrey', 'ibelin', 'crusader', 'briefly', 'france', 'struggle', 'break', 'father', 'true', 'think', 'knighthood', 'take', 'journey', 'legendary', 'second', 'third', 'fragile', 'peace', 'endure', 'clear', 'christian', 'power', 'baldwin', 'iv', 'attention', 'advisor', 'tiberias', 'military', 'control', 'muslim', 'saladin', 'ayubi', 'turn', 'fanaticism', 'greed', 'jealousy', 'threaten', 'shatter', 'truce', 'sight', 'land', 'part', 'handful', 'include', 'bank', 'maintain', 'honor', 'brand', 'son', 'die', 'sacred', 'protect', 'guard', 'harmony', 'flourish', 'story']"
2829,"['phil', 'weston', 'goodhearted', 'failure', 'lose', 'childhood', 'due', 'competitive', 'overbear', 'manager', 'result', 'inherit', 'position', 'move', 'relationship', 'athletic', 'son', 'get', 'soccer', 'team', 'short', 'lead', 'book', 'win', 'rival', 'none', 'father']"
2830,"['year', 'old', 'new', 'york', 'city', 'world', 'school', 'journey', 'ballroom', 'dance', 'break', 'way', 'tell', 'open', 'hilarious', 'transform', 'reluctant', 'learn', 'typical', 'urban', 'man', 'try', 'compete', 'last', 'citywide', 'rival', 'leave', 'unique', 'insight', 'incredible', 'cultural', 'diversity', 'film', 'several', 'dynamic', 'age', 'get', 'cool', 'teenager', 'side', 'intimate', 'innocence', 'take', 'merengue', 'rumba', 'tango', 'foxtrot', 'drop']"
2831,"['remote', 'island', 'fbi', 'coach', 'plan', 'psychological', 'profile', 'class', 'name', 'use', 'serial', 'get', 'wrong', 'group', 'young', 'killer', 'do', 'murder', 'give', 'time']"
